scop_id,pdb_id,scop_class,hierarchy,superfamily
d2ntsa1,2nts,b,b.40.2.0,b.40.2
d2qw7e_,2qw7,b,b.40.15.1,b.40.15
d6lv8a_,6lv8,b,b.74.1.1,b.74.1
d1mcna2,1mcn,b,b.1.1.2,b.1.1
d3biax_,3bia,b,b.1.1.0,b.1.1
d5lbsm_,5lbs,b,b.1.1.0,b.1.1
d3n1qc_,3n1q,b,b.1.2.1,b.1.2
d4pnoa_,4pno,b,b.38.1.2,b.38.1
d1tvga_,1tvg,b,b.18.1.9,b.18.1
d3v56c_,3v56,b,b.22.1.1,b.22.1
d1o7fa2,1o7f,b,b.82.3.2,b.82.3
d1po9a1,1po9,b,b.92.1.7,b.92.1
d1duye_,1duy,b,b.1.1.2,b.1.1
d5h35g2,5h35,b,b.1.1.2,b.1.1
d1jb7a2,1jb7,b,b.40.4.3,b.40.4
d7d3db_,7d3d,b,b.8.1.1,b.8.1
d1fr3c_,1fr3,b,b.40.6.1,b.40.6
d1czwf_,1czw,b,b.40.2.1,b.40.2
d6qn5a_,6qn5,b,b.74.1.0,b.74.1
d1eana_,1ean,b,b.2.5.6,b.2.5
d6c6hb_,6c6h,b,b.1.1.2,b.1.1
d6l1vg_,6l1v,b,b.6.1.1,b.6.1
d4hjua_,4hju,b,b.3.4.1,b.3.4
d3cfjl1,3cfj,b,b.1.1.0,b.1.1
d3jcmq_,3jcm,b,b.38.1.1,b.38.1
d1opgl1,1opg,b,b.1.1.1,b.1.1
d2a3xd_,2a3x,b,b.29.1.5,b.29.1
d5lzhc_,5lzh,b,b.40.2.1,b.40.2
d5jepb_,5jep,b,b.74.1.1,b.74.1
d2v7vc1,2v7v,b,b.141.1.1,b.141.1
d3ggxf_,3ggx,b,b.50.1.1,b.50.1
d1wbzd_,1wbz,b,b.1.1.2,b.1.1
d2pysa1,2pys,b,b.89.1.1,b.89.1
d2lkva_,2lkv,b,b.40.1.1,b.40.1
d1qiub1,1qiu,b,b.21.1.1,b.21.1
d1ogra6,1ogr,b,b.6.1.3,b.6.1
d1g8wa_,1g8w,b,b.29.1.1,b.29.1
d1r3he1,1r3h,b,b.1.1.2,b.1.1
d6wmwl1,6wmw,b,b.1.1.1,b.1.1
d4b3eb_,4b3e,b,b.1.8.1,b.1.8
d1eqqd_,1eqq,b,b.40.4.3,b.40.4
d4knsc2,4kns,b,b.6.1.0,b.6.1
d5b5gc_,5b5g,b,b.61.1.1,b.61.1
d1e9za1,1e9z,b,b.85.3.1,b.85.3
d1gd7c_,1gd7,b,b.40.4.4,b.40.4
d3cqzh_,3cqz,b,b.40.4.8,b.40.4
d1oaxo_,1oax,b,b.1.1.1,b.1.1
d5l9ea_,5l9e,b,b.74.1.1,b.74.1
d2wrhh_,2wrh,b,b.19.1.2,b.19.1
d5i76c1,5i76,b,b.1.1.0,b.1.1
d2bsdc1,2bsd,b,b.21.1.3,b.21.1
d2bnre1,2bnr,b,b.1.1.1,b.1.1
d3d93a_,3d93,b,b.74.1.1,b.74.1
d1snzb_,1snz,b,b.30.5.4,b.30.5
d1ldec1,1lde,b,b.35.1.2,b.35.1
d1gtfj_,1gtf,b,b.82.5.1,b.82.5
d1ww5a_,1ww5,b,b.29.1.0,b.29.1
d2rfxb_,2rfx,b,b.1.1.2,b.1.1
d5h59a1,5h59,b,b.43.4.0,b.43.4
d1s81a_,1s81,b,b.47.1.2,b.47.1
d4um3m_,4um3,b,b.96.1.1,b.96.1
d3pcbb_,3pcb,b,b.3.6.1,b.3.6
d2ro4a_,2ro4,b,b.129.1.3,b.129.1
d3wg4b1,3wg4,b,b.29.1.0,b.29.1
d1fjsa_,1fjs,b,b.47.1.2,b.47.1
d4pj5h1,4pj5,b,b.1.1.0,b.1.1
d5lr0b1,5lr0,b,b.29.1.0,b.29.1
d2aenb_,2aen,b,b.29.1.0,b.29.1
d2ilia_,2ili,b,b.74.1.1,b.74.1
d6rwnd2,6rwn,b,b.34.7.1,b.34.7
d2a7aa_,2a7a,b,b.29.1.1,b.29.1
d1qvcb_,1qvc,b,b.40.4.3,b.40.4
d1j4pa_,1j4p,b,b.26.1.2,b.26.1
d3zuda_,3zud,b,b.1.18.0,b.1.18
d5anml2,5anm,b,b.1.1.2,b.1.1
d6iczt_,6icz,b,b.69.4.0,b.69.4
d6zqka2,6zqk,b,b.1.1.0,b.1.1
d2c7ud1,2c7u,b,b.1.1.2,b.1.1
d6ogxc_,6ogx,b,b.1.1.0,b.1.1
d5tr8h_,5tr8,b,b.1.1.1,b.1.1
d5fhah_,5fha,b,b.1.1.1,b.1.1
d4lkta1,4lkt,b,b.60.1.2,b.60.1
d3sa5b_,3sa5,b,b.50.1.1,b.50.1
d6an3a1,6an3,b,b.121.1.2,b.121.1
d4bcua_,4bcu,b,b.121.7.1,b.121.7
d4fqih_,4fqi,b,b.1.1.0,b.1.1
d5k1nb_,5k1n,b,b.3.4.1,b.3.4
d7ljcb_,7ljc,b,b.69.4.1,b.69.4
d4tswa_,4tsw,b,b.22.1.1,b.22.1
d3zhla1,3zhl,b,b.1.1.1,b.1.1
d2ja5g1,2ja5,b,b.40.4.5,b.40.4
d1pzzb_,1pzz,b,b.42.1.1,b.42.1
d4j4fc_,4j4f,b,b.89.1.1,b.89.1
d2cm6b_,2cm6,b,b.7.1.2,b.7.1
d6v44e_,6v44,b,b.19.1.2,b.19.1
d4n1ee_,4n1e,b,b.1.1.1,b.1.1
d1qtyy_,1qty,b,b.1.1.4,b.1.1
d6vtul1,6vtu,b,b.1.1.0,b.1.1
d4x4xd_,4x4x,b,b.1.1.1,b.1.1
d5fl4a_,5fl4,b,b.74.1.0,b.74.1
d2afna2,2afn,b,b.6.1.3,b.6.1
d1ty7l3,1ty7,b,b.1.1.0,b.1.1
d2p8lb2,2p8l,b,b.1.1.2,b.1.1
d5dg4d_,5dg4,b,b.60.1.2,b.60.1
d4pjef1,4pje,b,b.1.1.0,b.1.1
d1xska1,1xsk,b,b.150.1.1,b.150.1
d5jxea_,5jxe,b,b.1.1.1,b.1.1
d1i75b1,1i75,b,b.1.18.2,b.1.18
d6uozb_,6uoz,b,b.69.4.0,b.69.4
d1tt7e1,1tt7,b,b.35.1.2,b.35.1
d2avmb_,2avm,b,b.50.1.1,b.50.1
d6pvde1,6pvd,b,b.1.1.0,b.1.1
d3m3ca1,3m3c,b,b.29.1.0,b.29.1
d4ujng_,4ujn,b,b.69.4.0,b.69.4
d1umub_,1umu,b,b.87.1.1,b.87.1
d2vqua3,2vqu,b,b.1.4.1,b.1.4
d3iapc4,3iap,b,b.1.4.1,b.1.4
d1igjc2,1igj,b,b.1.1.2,b.1.1
d1cwva3,1cwv,b,b.1.14.1,b.1.14
d4onha1,4onh,b,b.1.1.0,b.1.1
d1ehlh2,1ehl,b,b.1.1.2,b.1.1
d7n8hd_,7n8h,b,b.1.1.0,b.1.1
d5d1ze2,5d1z,b,b.1.1.2,b.1.1
d3phma1,3phm,b,b.121.1.2,b.121.1
d2i9ta2,2i9t,b,b.2.5.3,b.2.5
d7l0ea_,7l0e,b,b.69.15.1,b.69.15
d2j9ga1,2j9g,b,b.84.2.1,b.84.2
d2yqva_,2yqv,b,b.1.8.1,b.1.8
d2ny3c1,2ny3,b,b.1.1.1,b.1.1
d4bffe_,4bff,b,b.1.13.0,b.1.13
d2vqta2,2vqt,b,b.1.4.0,b.1.4
d1mwac2,1mwa,b,b.1.1.2,b.1.1
d7lxzf_,7lxz,b,b.1.1.0,b.1.1
d1t7ja_,1t7j,b,b.50.1.1,b.50.1
d6cyfu_,6cyf,b,b.1.1.1,b.1.1
d7kozb1,7koz,b,b.1.1.2,b.1.1
d2b5ma4,2b5m,b,b.69.4.3,b.69.4
d4dk5a2,4dk5,b,b.7.1.1,b.7.1
d7k93e1,7k93,b,b.1.1.0,b.1.1
d4pp1c2,4pp1,b,b.1.1.2,b.1.1
d3t63c_,3t63,b,b.3.6.1,b.3.6
d6n9gd_,6n9g,b,b.69.4.0,b.69.4
d5pkwa_,5pkw,b,b.82.2.14,b.82.2
d5vkeb2,5vke,b,b.1.1.2,b.1.1
d3km2d_,3km2,b,b.1.8.1,b.1.8
d1tzgl1,1tzg,b,b.1.1.0,b.1.1
d2wbve_,2wbv,b,b.21.1.1,b.21.1
d5vxta1,5vxt,b,b.3.6.0,b.3.6
d5rd3a_,5rd3,b,b.50.1.2,b.50.1
d1g7hb_,1g7h,b,b.1.1.1,b.1.1
d6stuf_,6stu,b,b.21.1.1,b.21.1
d6dtkc1,6dtk,b,b.1.8.1,b.1.8
d4e42d2,4e42,b,b.1.1.2,b.1.1
d3e8la_,3e8l,b,b.47.1.2,b.47.1
d6cvmb1,6cvm,b,b.18.1.0,b.18.1
d3sv8a_,3sv8,b,b.47.1.3,b.47.1
d1l9jh1,1l9j,b,b.41.1.1,b.41.1
d6sroa_,6sro,b,b.25.1.1,b.25.1
d4sbvc_,4sbv,b,b.121.4.7,b.121.4
d3wn5b2,3wn5,b,b.1.1.2,b.1.1
d1ihga2,1ihg,b,b.62.1.1,b.62.1
d3m6sg_,3m6s,b,b.19.1.2,b.19.1
d5vxjf_,5vxj,b,b.1.1.1,b.1.1
d2guja1,2guj,b,b.106.1.3,b.106.1
d2m8ja1,2m8j,b,b.72.1.1,b.72.1
d6sc4e1,6sc4,b,b.81.1.0,b.81.1
d1w2td1,1w2t,b,b.29.1.0,b.29.1
d3x2qo2,3x2q,b,b.6.1.2,b.6.1
d1apve_,1apv,b,b.50.1.2,b.50.1
d6dfvc1,6dfv,b,b.1.1.0,b.1.1
d5qbba_,5qbb,b,b.50.1.2,b.50.1
d6arma_,6arm,b,b.2.3.0,b.2.3
d3oaul1,3oau,b,b.1.1.1,b.1.1
d5gibb_,5gib,b,b.47.1.2,b.47.1
d1qb6a_,1qb6,b,b.47.1.2,b.47.1
d6c0mb_,6c0m,b,b.68.1.1,b.68.1
d4yy0c_,4yy0,b,b.19.1.0,b.19.1
d6g82a_,6g82,b,b.68.6.2,b.68.6
d1cmvb_,1cmv,b,b.57.1.1,b.57.1
d5prch1,5prc,b,b.41.1.1,b.41.1
d1ru9l1,1ru9,b,b.1.1.1,b.1.1
d1rz0e_,1rz0,b,b.45.1.2,b.45.1
d1voma1,1vom,b,b.34.3.1,b.34.3
d1cq9c_,1cq9,b,b.29.1.1,b.29.1
d1ppme_,1ppm,b,b.50.1.2,b.50.1
d4janl2,4jan,b,b.1.1.2,b.1.1
d1ogaa1,1oga,b,b.1.1.2,b.1.1
d4b0ed_,4b0e,b,b.167.1.0,b.167.1
d2ofea_,2ofe,b,b.97.1.2,b.97.1
d3m2za_,3m2z,b,b.74.1.1,b.74.1
d6pufb1,6puf,b,b.1.1.2,b.1.1
d5pb2c_,5pb2,b,b.47.1.2,b.47.1
d1otsc1,1ots,b,b.1.1.1,b.1.1
d6h4pa_,6h4p,b,b.82.2.14,b.82.2
d1toc.3,1toc,b,b.47.1.2,b.47.1
d5zv9b_,5zv9,b,b.121.4.0,b.121.4
d5msbb_,5msb,b,b.74.1.1,b.74.1
d1npra2,1npr,b,b.34.5.4,b.34.5
d1bf4a_,1bf4,b,b.34.13.1,b.34.13
d4m7jh_,4m7j,b,b.1.1.1,b.1.1
d5ur8b2,5ur8,b,b.1.1.0,b.1.1
d2c78a2,2c78,b,b.44.1.0,b.44.1
d3pcan_,3pca,b,b.3.6.1,b.3.6
d6elll2,6ell,b,b.1.1.2,b.1.1
d3mtsa1,3mts,b,b.34.13.0,b.34.13
d7d2va_,7d2v,b,b.50.1.2,b.50.1
d1h3xa2,1h3x,b,b.1.1.2,b.1.1
d2ptma_,2ptm,b,b.82.3.2,b.82.3
d2uv3b1,2uv3,b,b.1.1.0,b.1.1
d5cbua_,5cbu,b,b.62.1.1,b.62.1
d1r0ah2,1r0a,b,b.1.1.2,b.1.1
d4e2se_,4e2s,b,b.82.1.0,b.82.1
d4q80a_,4q80,b,b.47.1.0,b.47.1
d2bhya1,2bhy,b,b.1.18.2,b.1.18
d6spki_,6spk,b,b.1.8.1,b.1.8
d1rvxc_,1rvx,b,b.19.1.2,b.19.1
d5oaji_,5oaj,b,b.96.1.0,b.96.1
d3l9yb_,3l9y,b,b.1.8.1,b.1.8
d3a8kd2,3a8k,b,b.44.2.0,b.44.2
d1ejaa_,1eja,b,b.47.1.2,b.47.1
d4d9rh_,4d9r,b,b.1.1.0,b.1.1
d5qu6d_,5qu6,b,b.34.2.0,b.34.2
d5fs5a_,5fs5,b,b.2.3.2,b.2.3
d2wa4a_,2wa4,b,b.82.2.6,b.82.2
d4qy1i_,4qy1,b,b.19.1.2,b.19.1
d3fqya_,3fqy,b,b.6.1.1,b.6.1
d6byba2,6byb,b,b.34.9.0,b.34.9
d1ie4d_,1ie4,b,b.3.4.1,b.3.4
d1mbma_,1mbm,b,b.47.1.3,b.47.1
d3b77b_,3b77,b,b.55.1.13,b.55.1
d5zqxa1,5zqx,b,b.67.2.0,b.67.2
d1ghfl2,1ghf,b,b.1.1.2,b.1.1
d6fysd_,6fys,b,b.1.1.1,b.1.1
d2ny2d2,2ny2,b,b.1.1.2,b.1.1
d2ux3h2,2ux3,b,b.41.1.1,b.41.1
d4whoe_,4who,b,b.3.6.1,b.3.6
d1a3lh1,1a3l,b,b.1.1.1,b.1.1
d5nw1i_,5nw1,b,b.3.3.1,b.3.3
d4pjcb_,4pjc,b,b.1.1.2,b.1.1
d6e71a_,6e71,b,b.3.4.1,b.3.4
d5u16b_,5u16,b,b.1.1.2,b.1.1
d1e90a2,1e90,b,b.7.1.1,b.7.1
d3o7za1,3o7z,b,b.1.18.0,b.1.18
d1nlbh2,1nlb,b,b.1.1.2,b.1.1
d4k1yd_,4k1y,b,b.29.1.1,b.29.1
d2o9ka_,2o9k,b,b.69.4.0,b.69.4
d4y20a_,4y20,b,b.29.1.3,b.29.1
d5merd2,5mer,b,b.1.1.2,b.1.1
d1sgza_,1sgz,b,b.50.1.2,b.50.1
d6vmkl1,6vmk,b,b.1.1.0,b.1.1
d6oz3h_,6oz3,b,b.1.1.0,b.1.1
d4ca2a_,4ca2,b,b.74.1.1,b.74.1
d5j13b1,5j13,b,b.1.1.1,b.1.1
d1kmha2,1kmh,b,b.49.1.1,b.49.1
d6lema2,6lem,b,b.1.4.0,b.1.4
d5qs6a_,5qs6,b,b.2.5.0,b.2.5
d5a6tb_,5a6t,b,b.85.3.1,b.85.3
d4oitc1,4oit,b,b.78.1.0,b.78.1
d5wloa_,5wlo,b,b.50.1.1,b.50.1
d5mu9a1,5mu9,b,b.42.2.1,b.42.2
d3ubqk_,3ubq,b,b.19.1.2,b.19.1
d3hn3a1,3hn3,b,b.18.1.5,b.18.1
d6l68a_,6l68,b,b.29.1.3,b.29.1
d2x4ub1,2x4u,b,b.1.1.2,b.1.1
d3d05a_,3d05,b,b.2.5.2,b.2.5
d1vu3p_,1vu3,b,b.38.1.0,b.38.1
d7mf7f1,7mf7,b,b.1.1.0,b.1.1
d3w9tf2,3w9t,b,b.42.2.1,b.42.2
d4knse2,4kns,b,b.6.1.0,b.6.1
d1n9ya_,1n9y,b,b.61.1.1,b.61.1
d5kjbb_,5kjb,b,b.69.15.1,b.69.15
d3lkpa2,3lkp,b,b.1.1.2,b.1.1
d2e9ga1,2e9g,b,b.1.10.0,b.1.10
d1hn0a4,1hn0,b,b.30.5.2,b.30.5
d1rrpd_,1rrp,b,b.55.1.3,b.55.1
d3nk8a_,3nk8,b,b.47.1.2,b.47.1
d3b94c_,3b94,b,b.22.1.1,b.22.1
d2re9a_,2re9,b,b.22.1.0,b.22.1
d2nyyd1,2nyy,b,b.1.1.1,b.1.1
d3us0a1,3us0,b,b.2.5.2,b.2.5
d6phgb2,6phg,b,b.1.1.2,b.1.1
d3c09c2,3c09,b,b.1.1.2,b.1.1
d7c2lm2,7c2l,b,b.1.1.2,b.1.1
d1yupc_,1yup,b,b.60.1.1,b.60.1
d5ds2e_,5ds2,b,b.15.1.1,b.15.1
d1qvob1,1qvo,b,b.1.1.2,b.1.1
d6l2db_,6l2d,b,b.82.1.10,b.82.1
d6wglb_,6wgl,b,b.1.1.0,b.1.1
d3l17a2,3l17,b,b.7.1.1,b.7.1
d5bo1m1,5bo1,b,b.1.1.0,b.1.1
d5zlja1,5zlj,b,b.6.1.3,b.6.1
d1m6pb_,1m6p,b,b.64.1.1,b.64.1
d2cded1,2cde,b,b.1.1.1,b.1.1
d6fysb_,6fys,b,b.1.1.1,b.1.1
d6wpsh_,6wps,b,b.1.1.0,b.1.1
d3q3gd1,3q3g,b,b.1.1.1,b.1.1
d6fe2b_,6fe2,b,b.74.1.0,b.74.1
d6gmqf_,6gmq,b,b.3.3.1,b.3.3
d2ft9a1,2ft9,b,b.60.1.2,b.60.1
d3pckm_,3pck,b,b.3.6.1,b.3.6
d5f3ia_,5f3i,b,b.82.2.14,b.82.2
d3k3aj_,3k3a,b,b.68.1.1,b.68.1
d2ktda1,2ktd,b,b.60.1.0,b.60.1
d3uame_,3uam,b,b.1.18.0,b.1.18
d2gtza1,2gtz,b,b.1.1.2,b.1.1
d1c8aa2,1c8a,b,b.85.1.1,b.85.1
d1ghoj3,1gho,b,b.18.1.5,b.18.1
d3gmoa2,3gmo,b,b.1.1.0,b.1.1
d3wn5b1,3wn5,b,b.1.1.2,b.1.1
d4we9a1,4we9,b,b.19.1.2,b.19.1
d1qunp1,1qun,b,b.2.3.2,b.2.3
d2gcjd_,2gcj,b,b.55.1.10,b.55.1
d3pwpe2,3pwp,b,b.1.1.2,b.1.1
d1c5o.1,1c5o,b,b.47.1.2,b.47.1
d5r0qb1,5r0q,b,b.182.1.1,b.182.1
d1dp0d3,1dp0,b,b.18.1.5,b.18.1
d5p23a_,5p23,b,b.50.1.2,b.50.1
d3i3bc5,3i3b,b,b.30.5.1,b.30.5
d6idca1,6idc,b,b.76.1.1,b.76.1
d1efrf2,1efr,b,b.49.1.1,b.49.1
d5bppa1,5bpp,b,b.98.1.1,b.98.1
d1pkjb_,1pkj,b,b.85.4.1,b.85.4
d2wv4b_,2wv4,b,b.47.1.4,b.47.1
d5cpyb_,5cpy,b,b.121.6.1,b.121.6
d4rd3a3,4rd3,b,b.44.1.0,b.44.1
d7ce9n_,7ce9,b,b.70.1.1,b.70.1
d4qx1a3,4qx1,b,b.18.1.0,b.18.1
d6hgbc_,6hgb,b,b.68.1.1,b.68.1
d3a8da_,3a8d,b,b.47.1.2,b.47.1
d5fx3a_,5fx3,b,b.2.3.2,b.2.3
d7kcxa2,7kcx,b,b.105.1.0,b.105.1
d1u8ka2,1u8k,b,b.1.1.2,b.1.1
d2ddqh_,2ddq,b,b.1.1.1,b.1.1
d6cwec1,6cwe,b,b.1.1.0,b.1.1
d4ovwa_,4ovw,b,b.29.1.10,b.29.1
d2b1xe1,2b1x,b,b.33.1.2,b.33.1
d6hg5b_,6hg5,b,b.68.1.1,b.68.1
d3im5b_,3im5,b,b.42.6.2,b.42.6
d6nfne2,6nfn,b,b.1.1.2,b.1.1
d7d2pa_,7d2p,b,b.34.6.0,b.34.6
d1m9db_,1m9d,b,b.62.1.1,b.62.1
d6c98b_,6c98,b,b.1.1.2,b.1.1
d1avxb_,1avx,b,b.42.4.1,b.42.4
d5pj4a_,5pj4,b,b.82.2.14,b.82.2
d1jgda1,1jgd,b,b.1.1.2,b.1.1
d1utvd_,1utv,b,b.82.5.1,b.82.5
d5dg3a_,5dg3,b,b.81.1.0,b.81.1
d6h6la_,6h6l,b,b.121.4.0,b.121.4
d1x1ia2,1x1i,b,b.24.1.0,b.24.1
d1r5oa1,1r5o,b,b.43.3.1,b.43.3
d2z4nd1,2z4n,b,b.43.3.2,b.43.3
d3ticc_,3tic,b,b.68.1.1,b.68.1
d3sgja2,3sgj,b,b.1.1.2,b.1.1
d1wlla_,1wll,b,b.45.1.1,b.45.1
d2bxya2,2bxy,b,b.71.1.1,b.71.1
d6jb2a_,6jb2,b,b.1.1.1,b.1.1
d4aayf_,4aay,b,b.33.1.0,b.33.1
d5qzmb1,5qzm,b,b.182.1.1,b.182.1
d6frea1,6fre,b,b.86.1.2,b.86.1
d3dllm1,3dll,b,b.34.5.6,b.34.5
d3zdgq_,3zdg,b,b.96.1.1,b.96.1
d6n8db2,6n8d,b,b.1.1.2,b.1.1
d6w4vd2,6w4v,b,b.1.1.2,b.1.1
d4ycua1,4ycu,b,b.40.4.0,b.40.4
d2l2ba_,2l2b,b,b.97.1.1,b.97.1
d1qvga2,1qvg,b,b.40.4.5,b.40.4
d3m4gj_,3m4g,b,b.38.1.2,b.38.1
d7kgue1,7kgu,b,b.1.1.0,b.1.1
d3hg2a2,3hg2,b,b.71.1.1,b.71.1
d2gdvb1,2gdv,b,b.71.1.1,b.71.1
d6yhql1,6yhq,b,b.1.1.0,b.1.1
d1xn3b_,1xn3,b,b.50.1.2,b.50.1
d3kpra2,3kpr,b,b.1.1.2,b.1.1
d2o93m2,2o93,b,b.2.5.3,b.2.5
d43c9d_,43c9,b,b.1.1.1,b.1.1
d6o22d1,6o22,b,b.1.22.1,b.1.22
d1barb_,1bar,b,b.42.1.1,b.42.1
d2he7a3,2he7,b,b.55.1.0,b.55.1
d3d87d2,3d87,b,b.1.2.1,b.1.2
d2d5fa1,2d5f,b,b.82.1.0,b.82.1
d2gmpa_,2gmp,b,b.29.1.1,b.29.1
d7jn5l2,7jn5,b,b.1.1.0,b.1.1
d1a44a_,1a44,b,b.17.1.1,b.17.1
d1za6c2,1za6,b,b.1.1.2,b.1.1
d2c8nd1,2c8n,b,b.71.1.2,b.71.1
d1ofeb1,1ofe,b,b.80.4.1,b.80.4
d5rz5a3,5rz5,b,b.55.1.0,b.55.1
d1q1jm2,1q1j,b,b.1.1.2,b.1.1
d2cmec_,2cme,b,b.164.1.1,b.164.1
d7aega_,7aeg,b,b.47.1.4,b.47.1
d3n7ka2,3n7k,b,b.42.4.0,b.42.4
d6iyga2,6iyg,b,b.71.1.0,b.71.1
d5ec7c_,5ec7,b,b.34.2.0,b.34.2
d1w6ga1,1w6g,b,b.30.2.1,b.30.2
d6e71b_,6e71,b,b.3.4.1,b.3.4
d2a9mm_,2a9m,b,b.1.1.0,b.1.1
d3dxkc_,3dxk,b,b.69.4.1,b.69.4
d4lpcc1,4lpc,b,b.1.18.0,b.1.18
d4e41i2,4e41,b,b.1.1.2,b.1.1
d4xhec1,4xhe,b,b.96.1.0,b.96.1
d2yrya1,2yry,b,b.55.1.0,b.55.1
d2wc2b1,2wc2,b,b.82.3.2,b.82.3
d3wtoa1,3wto,b,b.96.1.1,b.96.1
d4apzj_,4apz,b,b.85.4.0,b.85.4
d6c2yb_,6c2y,b,b.69.4.1,b.69.4
d3ef4c_,3ef4,b,b.6.1.0,b.6.1
d7e7yc_,7e7y,b,b.1.1.1,b.1.1
d5rakb1,5rak,b,b.82.2.14,b.82.2
d1bmga_,1bmg,b,b.1.1.2,b.1.1
d1a94e_,1a94,b,b.50.1.1,b.50.1
d4pj1v_,4pj1,b,b.35.1.0,b.35.1
d1vu3x_,1vu3,b,b.38.1.0,b.38.1
d6vsla2,6vsl,b,b.1.1.2,b.1.1
d6e23b_,6e23,b,b.69.4.0,b.69.4
d4xoaa1,4xoa,b,b.2.3.2,b.2.3
d4jtna_,4jtn,b,b.82.1.19,b.82.1
d6otqa_,6otq,b,b.74.1.1,b.74.1
d1grwa_,1grw,b,b.1.11.2,b.1.11
d1kq5a_,1kq5,b,b.80.5.1,b.80.5
d3gvdl_,3gvd,b,b.81.1.6,b.81.1
d6jyma1,6jym,b,b.69.7.1,b.69.7
d4yhyc2,4yhy,b,b.1.1.2,b.1.1
d1r3lb1,1r3l,b,b.1.1.1,b.1.1
d4q7pa_,4q7p,b,b.74.1.1,b.74.1
d6fywc_,6fyw,b,b.1.1.1,b.1.1
d5n5oa_,5n5o,b,b.47.1.4,b.47.1
d4bx6d_,4bx6,b,b.61.1.1,b.61.1
d6u0qb_,6u0q,b,b.3.4.1,b.3.4
d2lhsa_,2lhs,b,b.1.18.2,b.1.18
d1jnll2,1jnl,b,b.1.1.2,b.1.1
d3ooba1,3oob,b,b.72.1.1,b.72.1
d1n6fd3,1n6f,b,b.69.9.1,b.69.9
d5jozb1,5joz,b,b.67.2.0,b.67.2
d4r4be2,4r4b,b,b.1.1.2,b.1.1
d1s6fa_,1s6f,b,b.47.1.2,b.47.1
d3kcwa_,3kcw,b,b.1.21.1,b.1.21
d6oi9a3,6oi9,b,b.84.2.0,b.84.2
d1l2oa1,1l2o,b,b.34.3.1,b.34.3
d6ug9b1,6ug9,b,b.1.1.0,b.1.1
d5czkb2,5czk,b,b.1.4.0,b.1.4
d1strb_,1str,b,b.61.1.1,b.61.1
d1ghok3,1gho,b,b.18.1.5,b.18.1
d3sj8a_,3sj8,b,b.47.1.4,b.47.1
d6xaxa2,6xax,b,b.1.2.0,b.1.2
d6frcb2,6frc,b,b.1.1.0,b.1.1
d5vshb2,5vsh,b,b.1.1.2,b.1.1
d2fl5a2,2fl5,b,b.1.1.0,b.1.1
d4at6f1,4at6,b,b.1.1.1,b.1.1
d1g83a1,1g83,b,b.34.2.1,b.34.2
d2xwzb2,2xwz,b,b.6.1.3,b.6.1
d4loue2,4lou,b,b.1.1.2,b.1.1
d2xzal1,2xza,b,b.1.1.0,b.1.1
d1vj2b_,1vj2,b,b.82.1.10,b.82.1
d6vl8b2,6vl8,b,b.1.1.0,b.1.1
d5ucqa_,5ucq,b,b.40.5.1,b.40.5
d3dcxe_,3dcx,b,b.55.1.13,b.55.1
d1v2qt_,1v2q,b,b.47.1.2,b.47.1
d4cexb_,4cex,b,b.85.3.1,b.85.3
d2i2vv1,2i2v,b,b.53.1.1,b.53.1
d4jcdb_,4jcd,b,b.121.6.0,b.121.6
d2ckbb1,2ckb,b,b.1.1.1,b.1.1
d1d4qa1,1d4q,b,b.1.2.1,b.1.2
d6uifa_,6uif,b,b.69.4.0,b.69.4
d5y9jl1,5y9j,b,b.1.1.0,b.1.1
d1h92a_,1h92,b,b.34.2.1,b.34.2
d6d5bb_,6d5b,b,b.2.2.0,b.2.2
d1k8gc2,1k8g,b,b.40.4.3,b.40.4
d6al4f_,6al4,b,b.1.1.0,b.1.1
d1ex4b1,1ex4,b,b.34.7.1,b.34.7
d5dfvd1,5dfv,b,b.1.1.0,b.1.1
d5tx9b2,5tx9,b,b.105.1.0,b.105.1
d6oozc_,6ooz,b,b.22.1.1,b.22.1
d1y0le2,1y0l,b,b.1.1.2,b.1.1
d7jw8b_,7jw8,b,b.47.1.4,b.47.1
d4lk7a_,4lk7,b,b.18.1.16,b.18.1
d7jn5h_,7jn5,b,b.1.1.0,b.1.1
d1q9lb1,1q9l,b,b.1.1.1,b.1.1
d6ao0h1,6ao0,b,b.1.1.0,b.1.1
d5fnta_,5fnt,b,b.68.11.1,b.68.11
d1tsub1,1tsu,b,b.50.1.1,b.50.1
d2hvka2,2hvk,b,b.1.1.2,b.1.1
d1niea1,1nie,b,b.6.1.3,b.6.1
d4psxe_,4psx,b,b.69.4.0,b.69.4
d7m04b_,7m04,b,b.47.1.4,b.47.1
d4qega1,4qeg,b,b.1.1.0,b.1.1
d6moxa_,6mox,b,b.60.1.2,b.60.1
d4l4vd2,4l4v,b,b.1.1.2,b.1.1
d2jklc1,2jkl,b,b.2.3.6,b.2.3
d2bjua1,2bju,b,b.50.1.2,b.50.1
d2rcrh1,2rcr,b,b.41.1.1,b.41.1
d4lkca1,4lkc,b,b.1.1.0,b.1.1
d3rxma_,3rxm,b,b.47.1.2,b.47.1
d2r1bb_,2r1b,b,b.29.1.4,b.29.1
d5phpa_,5php,b,b.82.2.14,b.82.2
d1o2g.1,1o2g,b,b.47.1.2,b.47.1
d1xvma_,1xvm,b,b.47.1.2,b.47.1
